ibge_code,city,state_uf,state_name,city_search
4101804,Araucária,PR,Paraná,araucaria
4101853,Ariranha do Ivaí,PR,Paraná,ariranha do ivai
4101903,Assaí,PR,Paraná,assai
4102000,Assis Chateaubriand,PR,Paraná,assis chateaubriand
4102109,Astorga,PR,Paraná,astorga
4102208,Atalaia,PR,Paraná,atalaia
4102307,Balsa Nova,PR,Paraná,balsa nova
4102406,Bandeirantes,PR,Paraná,bandeirantes
4102505,Barbosa Ferraz,PR,Paraná,barbosa ferraz
4102703,Barra do Jacaré,PR,Paraná,barra do jacare
4102604,Barracão,PR,Paraná,barracao
4102752,Bela Vista da Caroba,PR,Paraná,bela vista da caroba
4102802,Bela Vista do Paraíso,PR,Paraná,bela vista do paraiso
4102901,Bituruna,PR,Paraná,bituruna
4103008,Boa Esperança,PR,Paraná,boa esperanca
4103024,Boa Esperança do Iguaçu,PR,Paraná,boa esperanca do iguacu
4103040,Boa Ventura de São Roque,PR,Paraná,boa ventura de sao roque
4103057,Boa Vista da Aparecida,PR,Paraná,boa vista da aparecida
4103107,Bocaiúva do Sul,PR,Paraná,bocaiuva do sul
4103156,Bom Jesus do Sul,PR,Paraná,bom jesus do sul
4103206,Bom Sucesso,PR,Paraná,bom sucesso
4103222,Bom Sucesso do Sul,PR,Paraná,bom sucesso do sul
4103305,Borrazópolis,PR,Paraná,borrazopolis
4103354,Braganey,PR,Paraná,braganey
4103370,Brasilândia do Sul,PR,Paraná,brasilandia do sul
4103404,Cafeara,PR,Paraná,cafeara
4103453,Cafelândia,PR,Paraná,cafelandia
4103479,Cafezal do Sul,PR,Paraná,cafezal do sul
4103503,Califórnia,PR,Paraná,california
4103602,Cambará,PR,Paraná,cambara
4103701,Cambé,PR,Paraná,cambe
4103800,Cambira,PR,Paraná,cambira
4103909,Campina da Lagoa,PR,Paraná,campina da lagoa
4103958,Campina do Simão,PR,Paraná,campina do simao
4104006,Campina Grande do Sul,PR,Paraná,campina grande do sul
4104055,Campo Bonito,PR,Paraná,campo bonito
4104105,Campo do Tenente,PR,Paraná,campo do tenente
4104204,Campo Largo,PR,Paraná,campo largo
4104253,Campo Magro,PR,Paraná,campo magro
4104303,Campo Mourão,PR,Paraná,campo mourao
4104402,Cândido de Abreu,PR,Paraná,candido de abreu
4104428,Candói,PR,Paraná,candoi
4104451,Cantagalo,PR,Paraná,cantagalo
4104501,Capanema,PR,Paraná,capanema
4104600,Capitão Leônidas Marques,PR,Paraná,capitao leonidas marques
4104659,Carambeí,PR,Paraná,carambei
4104709,Carlópolis,PR,Paraná,carlopolis
4104808,Cascavel,PR,Paraná,cascavel
4104907,Castro,PR,Paraná,castro
4105003,Catanduvas,PR,Paraná,catanduvas
4105102,Centenário do Sul,PR,Paraná,centenario do sul
4105201,Cerro Azul,PR,Paraná,cerro azul
4105300,Céu Azul,PR,Paraná,ceu azul
4105409,Chopinzinho,PR,Paraná,chopinzinho
4105508,Cianorte,PR,Paraná,cianorte
4105607,Cidade Gaúcha,PR,Paraná,cidade gaucha
4105706,Clevelândia,PR,Paraná,clevelandia
4105805,Colombo,PR,Paraná,colombo
4105904,Colorado,PR,Paraná,colorado
4106001,Congonhinhas,PR,Paraná,congonhinhas
4106100,Conselheiro Mairinck,PR,Paraná,conselheiro mairinck
4106209,Contenda,PR,Paraná,contenda
4106308,Corbélia,PR,Paraná,corbelia
4106407,Cornélio Procópio,PR,Paraná,cornelio procopio
4106456,Coronel Domingos Soares,PR,Paraná,coronel domingos soares
4106506,Coronel Vivida,PR,Paraná,coronel vivida
4106555,Corumbataí do Sul,PR,Paraná,corumbatai do sul
4106803,Cruz Machado,PR,Paraná,cruz machado
4106571,Cruzeiro do Iguaçu,PR,Paraná,cruzeiro do iguacu
4106605,Cruzeiro do Oeste,PR,Paraná,cruzeiro do oeste
4106704,Cruzeiro do Sul,PR,Paraná,cruzeiro do sul
4106852,Cruzmaltina,PR,Paraná,cruzmaltina
4106902,Curitiba,PR,Paraná,curitiba
4107009,Curiúva,PR,Paraná,curiuva
4107157,Diamante D'Oeste,PR,Paraná,diamante d'oeste
4107108,Diamante do Norte,PR,Paraná,diamante do norte
4107124,Diamante do Sul,PR,Paraná,diamante do sul
4107207,Dois Vizinhos,PR,Paraná,dois vizinhos
4107256,Douradina,PR,Paraná,douradina
4107306,Doutor Camargo,PR,Paraná,doutor camargo
4128633,Doutor Ulysses,PR,Paraná,doutor ulysses
4107405,Enéas Marques,PR,Paraná,eneas marques
4107504,Engenheiro Beltrão,PR,Paraná,engenheiro beltrao
4107538,Entre Rios do Oeste,PR,Paraná,entre rios do oeste
4107520,Esperança Nova,PR,Paraná,esperanca nova
4107546,Espigão Alto do Iguaçu,PR,Paraná,espigao alto do iguacu
4107553,Farol,PR,Paraná,farol
4107603,Faxinal,PR,Paraná,faxinal
4107652,Fazenda Rio Grande,PR,Paraná,fazenda rio grande
4107702,Fênix,PR,Paraná,fenix
4107736,Fernandes Pinheiro,PR,Paraná,fernandes pinheiro
4107751,Figueira,PR,Paraná,figueira
4107850,Flor da Serra do Sul,PR,Paraná,flor da serra do sul
4107801,Floraí,PR,Paraná,florai
4107900,Floresta,PR,Paraná,floresta
4108007,Florestópolis,PR,Paraná,florestopolis
4108106,Flórida,PR,Paraná,florida
4108205,Formosa do Oeste,PR,Paraná,formosa do oeste
4108304,Foz do Iguaçu,PR,Paraná,foz do iguacu
4108452,Foz do Jordão,PR,Paraná,foz do jordao
4108320,Francisco Alves,PR,Paraná,francisco alves
4108403,Francisco Beltrão,PR,Paraná,francisco beltrao
4108502,General Carneiro,PR,Paraná,general carneiro
4108551,Godoy Moreira,PR,Paraná,godoy moreira
4108601,Goioerê,PR,Paraná,goioere
4108650,Goioxim,PR,Paraná,goioxim
4108700,Grandes Rios,PR,Paraná,grandes rios
4108809,Guaíra,PR,Paraná,guaira
4108908,Guairaçá,PR,Paraná,guairaca
4108957,Guamiranga,PR,Paraná,guamiranga
4109005,Guapirama,PR,Paraná,guapirama
4109104,Guaporema,PR,Paraná,guaporema
4109203,Guaraci,PR,Paraná,guaraci
4109302,Guaraniaçu,PR,Paraná,guaraniacu
4109401,Guarapuava,PR,Paraná,guarapuava
4109500,Guaraqueçaba,PR,Paraná,guaraquecaba
4109609,Guaratuba,PR,Paraná,guaratuba
4109658,Honório Serpa,PR,Paraná,honorio serpa
4109708,Ibaiti,PR,Paraná,ibaiti
4109757,Ibema,PR,Paraná,ibema
4109807,Ibiporã,PR,Paraná,ibipora
4109906,Icaraíma,PR,Paraná,icaraima
4110003,Iguaraçu,PR,Paraná,iguaracu
4110052,Iguatu,PR,Paraná,iguatu
4110078,Imbaú,PR,Paraná,imbau
4110102,Imbituva,PR,Paraná,imbituva
4110201,Inácio Martins,PR,Paraná,inacio martins
4110300,Inajá,PR,Paraná,inaja
4110409,Indianópolis,PR,Paraná,indianopolis
4110508,Ipiranga,PR,Paraná,ipiranga
4110607,Iporã,PR,Paraná,ipora
4110656,Iracema do Oeste,PR,Paraná,iracema do oeste
4110706,Irati,PR,Paraná,irati
4110805,Iretama,PR,Paraná,iretama
4110904,Itaguajé,PR,Paraná,itaguaje
4110953,Itaipulândia,PR,Paraná,itaipulandia
4111001,Itambaracá,PR,Paraná,itambaraca
4111100,Itambé,PR,Paraná,itambe
4111209,Itapejara d'Oeste,PR,Paraná,itapejara d'oeste
4111258,Itaperuçu,PR,Paraná,itaperucu
4111308,Itaúna do Sul,PR,Paraná,itauna do sul
4111407,Ivaí,PR,Paraná,ivai
4111506,Ivaiporã,PR,Paraná,ivaipora
4111555,Ivaté,PR,Paraná,ivate
4111605,Ivatuba,PR,Paraná,ivatuba
4111704,Jaboti,PR,Paraná,jaboti
4111803,Jacarezinho,PR,Paraná,jacarezinho
4111902,Jaguapitã,PR,Paraná,jaguapita
4112009,Jaguariaíva,PR,Paraná,jaguariaiva
4112108,Jandaia do Sul,PR,Paraná,jandaia do sul
4112207,Janiópolis,PR,Paraná,janiopolis
4112306,Japira,PR,Paraná,japira
4112405,Japurá,PR,Paraná,japura
4112504,Jardim Alegre,PR,Paraná,jardim alegre
4112603,Jardim Olinda,PR,Paraná,jardim olinda
4112702,Jataizinho,PR,Paraná,jataizinho
4112751,Jesuítas,PR,Paraná,jesuitas
4112801,Joaquim Távora,PR,Paraná,joaquim tavora
4112900,Jundiaí do Sul,PR,Paraná,jundiai do sul
4112959,Juranda,PR,Paraná,juranda
4113007,Jussara,PR,Paraná,jussara
4113106,Kaloré,PR,Paraná,kalore
4113205,Lapa,PR,Paraná,lapa
4113254,Laranjal,PR,Paraná,laranjal
4113304,Laranjeiras do Sul,PR,Paraná,laranjeiras do sul
4113403,Leópolis,PR,Paraná,leopolis
4113429,Lidianópolis,PR,Paraná,lidianopolis
4113452,Lindoeste,PR,Paraná,lindoeste
4113502,Loanda,PR,Paraná,loanda
4113601,Lobato,PR,Paraná,lobato
4113700,Londrina,PR,Paraná,londrina
4113734,Luiziana,PR,Paraná,luiziana
4113759,Lunardelli,PR,Paraná,lunardelli
4113809,Lupionópolis,PR,Paraná,lupionopolis
4113908,Mallet,PR,Paraná,mallet
4114005,Mamborê,PR,Paraná,mambore
4114104,Mandaguaçu,PR,Paraná,mandaguacu
4114203,Mandaguari,PR,Paraná,mandaguari
4114302,Mandirituba,PR,Paraná,mandirituba
4114351,Manfrinópolis,PR,Paraná,manfrinopolis
4114401,Mangueirinha,PR,Paraná,mangueirinha
4114500,Manoel Ribas,PR,Paraná,manoel ribas
4114609,Marechal Cândido Rondon,PR,Paraná,marechal candido rondon
4114708,Maria Helena,PR,Paraná,maria helena
4114807,Marialva,PR,Paraná,marialva
4114906,Marilândia do Sul,PR,Paraná,marilandia do sul
4115002,Marilena,PR,Paraná,marilena
4115101,Mariluz,PR,Paraná,mariluz
4115200,Maringá,PR,Paraná,maringa
4115309,Mariópolis,PR,Paraná,mariopolis
4115358,Maripá,PR,Paraná,maripa
4115408,Marmeleiro,PR,Paraná,marmeleiro
4115457,Marquinho,PR,Paraná,marquinho
4115507,Marumbi,PR,Paraná,marumbi
4115606,Matelândia,PR,Paraná,matelandia
4115705,Matinhos,PR,Paraná,matinhos
4115739,Mato Rico,PR,Paraná,mato rico
4115754,Mauá da Serra,PR,Paraná,maua da serra
4115804,Medianeira,PR,Paraná,medianeira
4115853,Mercedes,PR,Paraná,mercedes
4115903,Mirador,PR,Paraná,mirador
4116000,Miraselva,PR,Paraná,miraselva
4116059,Missal,PR,Paraná,missal
4116109,Moreira Sales,PR,Paraná,moreira sales
4116208,Morretes,PR,Paraná,morretes
4116307,Munhoz de Melo,PR,Paraná,munhoz de melo
4116406,Nossa Senhora das Graças,PR,Paraná,nossa senhora das gracas
4116505,Nova Aliança do Ivaí,PR,Paraná,nova alianca do ivai
4116604,Nova América da Colina,PR,Paraná,nova america da colina
4116703,Nova Aurora,PR,Paraná,nova aurora
4116802,Nova Cantu,PR,Paraná,nova cantu
4116901,Nova Esperança,PR,Paraná,nova esperanca
4116950,Nova Esperança do Sudoeste,PR,Paraná,nova esperanca do sudoeste
4117008,Nova Fátima,PR,Paraná,nova fatima
4117057,Nova Laranjeiras,PR,Paraná,nova laranjeiras
4117107,Nova Londrina,PR,Paraná,nova londrina
4117206,Nova Olímpia,PR,Paraná,nova olimpia
4117255,Nova Prata do Iguaçu,PR,Paraná,nova prata do iguacu
4117214,Nova Santa Bárbara,PR,Paraná,nova santa barbara
4117222,Nova Santa Rosa,PR,Paraná,nova santa rosa
4117271,Nova Tebas,PR,Paraná,nova tebas
4117297,Novo Itacolomi,PR,Paraná,novo itacolomi
4117305,Ortigueira,PR,Paraná,ortigueira
4117404,Ourizona,PR,Paraná,ourizona
4117453,Ouro Verde do Oeste,PR,Paraná,ouro verde do oeste
4117503,Paiçandu,PR,Paraná,paicandu
4117602,Palmas,PR,Paraná,palmas
4117701,Palmeira,PR,Paraná,palmeira
4117800,Palmital,PR,Paraná,palmital
4117909,Palotina,PR,Paraná,palotina
4118006,Paraíso do Norte,PR,Paraná,paraiso do norte
4118105,Paranacity,PR,Paraná,paranacity
4118204,Paranaguá,PR,Paraná,paranagua
4118303,Paranapoema,PR,Paraná,paranapoema
4118402,Paranavaí,PR,Paraná,paranavai
4118451,Pato Bragado,PR,Paraná,pato bragado
4118501,Pato Branco,PR,Paraná,pato branco
4118600,Paula Freitas,PR,Paraná,paula freitas
4118709,Paulo Frontin,PR,Paraná,paulo frontin
4118808,Peabiru,PR,Paraná,peabiru
4118857,Perobal,PR,Paraná,perobal
4118907,Pérola,PR,Paraná,perola
4119004,Pérola d'Oeste,PR,Paraná,perola d'oeste
4119103,Piên,PR,Paraná,pien
4119152,Pinhais,PR,Paraná,pinhais
4119251,Pinhal de São Bento,PR,Paraná,pinhal de sao bento
4119202,Pinhalão,PR,Paraná,pinhalao
4119301,Pinhão,PR,Paraná,pinhao
4119400,Piraí do Sul,PR,Paraná,pirai do sul
4119509,Piraquara,PR,Paraná,piraquara
4119608,Pitanga,PR,Paraná,pitanga
4119657,Pitangueiras,PR,Paraná,pitangueiras
4119707,Planaltina do Paraná,PR,Paraná,planaltina do parana
4119806,Planalto,PR,Paraná,planalto
4119905,Ponta Grossa,PR,Paraná,ponta grossa
4119954,Pontal do Paraná,PR,Paraná,pontal do parana
4120002,Porecatu,PR,Paraná,porecatu
4120101,Porto Amazonas,PR,Paraná,porto amazonas
4120150,Porto Barreiro,PR,Paraná,porto barreiro
4120200,Porto Rico,PR,Paraná,porto rico
4120309,Porto Vitória,PR,Paraná,porto vitoria
4120333,Prado Ferreira,PR,Paraná,prado ferreira
4120358,Pranchita,PR,Paraná,pranchita
4120408,Presidente Castelo Branco,PR,Paraná,presidente castelo branco
4120507,Primeiro de Maio,PR,Paraná,primeiro de maio
4120606,Prudentópolis,PR,Paraná,prudentopolis
4120655,Quarto Centenário,PR,Paraná,quarto centenario
4120705,Quatiguá,PR,Paraná,quatigua
4120804,Quatro Barras,PR,Paraná,quatro barras
4120853,Quatro Pontes,PR,Paraná,quatro pontes
4120903,Quedas do Iguaçu,PR,Paraná,quedas do iguacu
4121000,Querência do Norte,PR,Paraná,querencia do norte
4121109,Quinta do Sol,PR,Paraná,quinta do sol
4121208,Quitandinha,PR,Paraná,quitandinha
4121257,Ramilândia,PR,Paraná,ramilandia
4121307,Rancho Alegre,PR,Paraná,rancho alegre
4121356,Rancho Alegre D'Oeste,PR,Paraná,rancho alegre d'oeste
4121406,Realeza,PR,Paraná,realeza
4121505,Rebouças,PR,Paraná,reboucas
4121604,Renascença,PR,Paraná,renascenca
4121703,Reserva,PR,Paraná,reserva
4121752,Reserva do Iguaçu,PR,Paraná,reserva do iguacu
4121802,Ribeirão Claro,PR,Paraná,ribeirao claro
4121901,Ribeirão do Pinhal,PR,Paraná,ribeirao do pinhal
4122008,Rio Azul,PR,Paraná,rio azul
4122107,Rio Bom,PR,Paraná,rio bom
4122156,Rio Bonito do Iguaçu,PR,Paraná,rio bonito do iguacu
4122172,Rio Branco do Ivaí,PR,Paraná,rio branco do ivai
4122206,Rio Branco do Sul,PR,Paraná,rio branco do sul
4122305,Rio Negro,PR,Paraná,rio negro
4122404,Rolândia,PR,Paraná,rolandia
4122503,Roncador,PR,Paraná,roncador
4122602,Rondon,PR,Paraná,rondon
4122651,Rosário do Ivaí,PR,Paraná,rosario do ivai
4122701,Sabáudia,PR,Paraná,sabaudia
4122800,Salgado Filho,PR,Paraná,salgado filho
4122909,Salto do Itararé,PR,Paraná,salto do itarare
4123006,Salto do Lontra,PR,Paraná,salto do lontra
4123105,Santa Amélia,PR,Paraná,santa amelia
4123204,Santa Cecília do Pavão,PR,Paraná,santa cecilia do pavao
4123303,Santa Cruz de Monte Castelo,PR,Paraná,santa cruz de monte castelo
4123402,Santa Fé,PR,Paraná,santa fe
4123501,Santa Helena,PR,Paraná,santa helena
4123600,Santa Inês,PR,Paraná,santa ines
4123709,Santa Isabel do Ivaí,PR,Paraná,santa isabel do ivai
4123808,Santa Izabel do Oeste,PR,Paraná,santa izabel do oeste
4123824,Santa Lúcia,PR,Paraná,santa lucia
4123857,Santa Maria do Oeste,PR,Paraná,santa maria do oeste
4123907,Santa Mariana,PR,Paraná,santa mariana
4123956,Santa Mônica,PR,Paraná,santa monica
4124020,Santa Tereza do Oeste,PR,Paraná,santa tereza do oeste
4124053,Santa Terezinha de Itaipu,PR,Paraná,santa terezinha de itaipu
4124004,Santana do Itararé,PR,Paraná,santana do itarare
4124103,Santo Antônio da Platina,PR,Paraná,santo antonio da platina
4124202,Santo Antônio do Caiuá,PR,Paraná,santo antonio do caiua
4124301,Santo Antônio do Paraíso,PR,Paraná,santo antonio do paraiso
4124400,Santo Antônio do Sudoeste,PR,Paraná,santo antonio do sudoeste
4124509,Santo Inácio,PR,Paraná,santo inacio
4124608,São Carlos do Ivaí,PR,Paraná,sao carlos do ivai
4124707,São Jerônimo da Serra,PR,Paraná,sao jeronimo da serra
4124806,São João,PR,Paraná,sao joao
4124905,São João do Caiuá,PR,Paraná,sao joao do caiua
4125001,São João do Ivaí,PR,Paraná,sao joao do ivai
4125100,São João do Triunfo,PR,Paraná,sao joao do triunfo
4125209,São Jorge d'Oeste,PR,Paraná,sao jorge d'oeste
4125308,São Jorge do Ivaí,PR,Paraná,sao jorge do ivai
4125357,São Jorge do Patrocínio,PR,Paraná,sao jorge do patrocinio
4125407,São José da Boa Vista,PR,Paraná,sao jose da boa vista
4125456,São José das Palmeiras,PR,Paraná,sao jose das palmeiras
4125506,São José dos Pinhais,PR,Paraná,sao jose dos pinhais
4125555,São Manoel do Paraná,PR,Paraná,sao manoel do parana
4125605,São Mateus do Sul,PR,Paraná,sao mateus do sul
4125704,São Miguel do Iguaçu,PR,Paraná,sao miguel do iguacu
4125753,São Pedro do Iguaçu,PR,Paraná,sao pedro do iguacu
4125803,São Pedro do Ivaí,PR,Paraná,sao pedro do ivai
4125902,São Pedro do Paraná,PR,Paraná,sao pedro do parana
4126009,São Sebastião da Amoreira,PR,Paraná,sao sebastiao da amoreira
4126108,São Tomé,PR,Paraná,sao tome
4126207,Sapopema,PR,Paraná,sapopema
4126256,Sarandi,PR,Paraná,sarandi
4126272,Saudade do Iguaçu,PR,Paraná,saudade do iguacu
4126306,Sengés,PR,Paraná,senges
4126355,Serranópolis do Iguaçu,PR,Paraná,serranopolis do iguacu
4126405,Sertaneja,PR,Paraná,sertaneja
4126504,Sertanópolis,PR,Paraná,sertanopolis
4126603,Siqueira Campos,PR,Paraná,siqueira campos
4126652,Sulina,PR,Paraná,sulina
4126678,Tamarana,PR,Paraná,tamarana
4126702,Tamboara,PR,Paraná,tamboara
4126801,Tapejara,PR,Paraná,tapejara
4126900,Tapira,PR,Paraná,tapira
4127007,Teixeira Soares,PR,Paraná,teixeira soares
4127106,Telêmaco Borba,PR,Paraná,telemaco borba
4127205,Terra Boa,PR,Paraná,terra boa
4127304,Terra Rica,PR,Paraná,terra rica
4127403,Terra Roxa,PR,Paraná,terra roxa
4127502,Tibagi,PR,Paraná,tibagi
4127601,Tijucas do Sul,PR,Paraná,tijucas do sul
4127700,Toledo,PR,Paraná,toledo
4127809,Tomazina,PR,Paraná,tomazina
4127858,Três Barras do Paraná,PR,Paraná,tres barras do parana
4127882,Tunas do Paraná,PR,Paraná,tunas do parana
4127908,Tuneiras do Oeste,PR,Paraná,tuneiras do oeste
4127957,Tupãssi,PR,Paraná,tupassi
4127965,Turvo,PR,Paraná,turvo
4128005,Ubiratã,PR,Paraná,ubirata
4128104,Umuarama,PR,Paraná,umuarama
4128203,União da Vitória,PR,Paraná,uniao da vitoria
4128302,Uniflor,PR,Paraná,uniflor
4128401,Uraí,PR,Paraná,urai
4128534,Ventania,PR,Paraná,ventania
4128559,Vera Cruz do Oeste,PR,Paraná,vera cruz do oeste
4128609,Verê,PR,Paraná,vere
4128658,Virmond,PR,Paraná,virmond
4128708,Vitorino,PR,Paraná,vitorino
4128500,Wenceslau Braz,PR,Paraná,wenceslau braz
4128807,Xambrê,PR,Paraná,xambre
3300100,Angra dos Reis,RJ,Rio de Janeiro,angra dos reis
3300159,Aperibé,RJ,Rio de Janeiro,aperibe
3300209,Araruama,RJ,Rio de Janeiro,araruama
3300225,Areal,RJ,Rio de Janeiro,areal
3300233,Armação dos Búzios,RJ,Rio de Janeiro,armacao dos buzios
3300258,Arraial do Cabo,RJ,Rio de Janeiro,arraial do cabo
3300308,Barra do Piraí,RJ,Rio de Janeiro,barra do pirai
3300407,Barra Mansa,RJ,Rio de Janeiro,barra mansa
3300456,Belford Roxo,RJ,Rio de Janeiro,belford roxo
3300506,Bom Jardim,RJ,Rio de Janeiro,bom jardim
3300605,Bom Jesus do Itabapoana,RJ,Rio de Janeiro,bom jesus do itabapoana
3300704,Cabo Frio,RJ,Rio de Janeiro,cabo frio
3300803,Cachoeiras de Macacu,RJ,Rio de Janeiro,cachoeiras de macacu
3300902,Cambuci,RJ,Rio de Janeiro,cambuci
3301009,Campos dos Goytacazes,RJ,Rio de Janeiro,campos dos goytacazes
3301108,Cantagalo,RJ,Rio de Janeiro,cantagalo
3300936,Carapebus,RJ,Rio de Janeiro,carapebus
3301157,Cardoso Moreira,RJ,Rio de Janeiro,cardoso moreira
3301207,Carmo,RJ,Rio de Janeiro,carmo
3301306,Casimiro de Abreu,RJ,Rio de Janeiro,casimiro de abreu
3300951,Comendador Levy Gasparian,RJ,Rio de Janeiro,comendador levy gasparian
3301405,Conceição de Macabu,RJ,Rio de Janeiro,conceicao de macabu
3301504,Cordeiro,RJ,Rio de Janeiro,cordeiro
3301603,Duas Barras,RJ,Rio de Janeiro,duas barras
3301702,Duque de Caxias,RJ,Rio de Janeiro,duque de caxias
3301801,Engenheiro Paulo de Frontin,RJ,Rio de Janeiro,engenheiro paulo de frontin
3301850,Guapimirim,RJ,Rio de Janeiro,guapimirim
3301876,Iguaba Grande,RJ,Rio de Janeiro,iguaba grande
3301900,Itaboraí,RJ,Rio de Janeiro,itaborai
3302007,Itaguaí,RJ,Rio de Janeiro,itaguai
3302056,Italva,RJ,Rio de Janeiro,italva
3302106,Itaocara,RJ,Rio de Janeiro,itaocara
3302205,Itaperuna,RJ,Rio de Janeiro,itaperuna
3302254,Itatiaia,RJ,Rio de Janeiro,itatiaia
3302270,Japeri,RJ,Rio de Janeiro,japeri
3302304,Laje do Muriaé,RJ,Rio de Janeiro,laje do muriae
3302403,Macaé,RJ,Rio de Janeiro,macae
3302452,Macuco,RJ,Rio de Janeiro,macuco
3302502,Magé,RJ,Rio de Janeiro,mage
3302601,Mangaratiba,RJ,Rio de Janeiro,mangaratiba
3302700,Maricá,RJ,Rio de Janeiro,marica
3302809,Mendes,RJ,Rio de Janeiro,mendes
3302858,Mesquita,RJ,Rio de Janeiro,mesquita
3302908,Miguel Pereira,RJ,Rio de Janeiro,miguel pereira
3303005,Miracema,RJ,Rio de Janeiro,miracema
3303104,Natividade,RJ,Rio de Janeiro,natividade
3303203,Nilópolis,RJ,Rio de Janeiro,nilopolis
3303302,Niterói,RJ,Rio de Janeiro,niteroi
3303401,Nova Friburgo,RJ,Rio de Janeiro,nova friburgo
3303500,Nova Iguaçu,RJ,Rio de Janeiro,nova iguacu
3303609,Paracambi,RJ,Rio de Janeiro,paracambi
3303708,Paraíba do Sul,RJ,Rio de Janeiro,paraiba do sul
3303807,Paraty,RJ,Rio de Janeiro,paraty
3303856,Paty do Alferes,RJ,Rio de Janeiro,paty do alferes
3303906,Petrópolis,RJ,Rio de Janeiro,petropolis
3303955,Pinheiral,RJ,Rio de Janeiro,pinheiral
3304003,Piraí,RJ,Rio de Janeiro,pirai
3304102,Porciúncula,RJ,Rio de Janeiro,porciuncula
3304110,Porto Real,RJ,Rio de Janeiro,porto real
3304128,Quatis,RJ,Rio de Janeiro,quatis
3304144,Queimados,RJ,Rio de Janeiro,queimados
3304151,Quissamã,RJ,Rio de Janeiro,quissama
3304201,Resende,RJ,Rio de Janeiro,resende
3304300,Rio Bonito,RJ,Rio de Janeiro,rio bonito
3304409,Rio Claro,RJ,Rio de Janeiro,rio claro
3304508,Rio das Flores,RJ,Rio de Janeiro,rio das flores
3304524,Rio das Ostras,RJ,Rio de Janeiro,rio das ostras
3304557,Rio de Janeiro,RJ,Rio de Janeiro,rio de janeiro
3304607,Santa Maria Madalena,RJ,Rio de Janeiro,santa maria madalena
3304706,Santo Antônio de Pádua,RJ,Rio de Janeiro,santo antonio de padua
3304805,São Fidélis,RJ,Rio de Janeiro,sao fidelis
3304755,São Francisco de Itabapoana,RJ,Rio de Janeiro,sao francisco de itabapoana
3304904,São Gonçalo,RJ,Rio de Janeiro,sao goncalo
3305000,São João da Barra,RJ,Rio de Janeiro,sao joao da barra
3305109,São João de Meriti,RJ,Rio de Janeiro,sao joao de meriti
3305133,São José de Ubá,RJ,Rio de Janeiro,sao jose de uba
